geoname_id,bc_geographic_name,geoname_type,lon,lat,bcgn_name,bcgn_feature_type,da_uid,da_population,da_match,da_distance_m,csd_uid,csd_name,csd_type,csd_population,csd_match,csd_distance_m,name_agrees_with_csd,muni_name,muni_type,muni_population,muni_population_year,muni_population_latest,muni_latest_year,place_population,place_population_basis,place_population_source,place_population_confidence,geo_level,geo_uid,geo_shared_with,parent_geoname_id,parent_name,is_nested,is_primary,selected_because,note
29457,Clearwater,District Municipality,-120.0325000004,51.645555552,Clearwater,District Municipality (1),59331641,685,contains,0.0,5933067,Clearwater,District municipality,2388,contains,0.0,yes,Clearwater,District municipality,2462,2021,2500,2025,2462,municipal,"BC Stats population estimate, July 1 2021",high,csd,5933067,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Clearwater itself, as estimated by BC Stats for 2021 (the 2021 census counted 2,388)"
65613,Coldwater 1,Indian Reserve,-120.8345738192,50.0331608477,Coldwater 1,Indian Reserve-Réserve indienne,59331553,350,contains,0.0,5933801,Coldwater 1,Indian reserve,350,contains,0.0,yes,,,,,,,350,csd,"2021 Census, census subdivision",high,csd,5933801,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Coldwater 1 itself"
64951,Douglas 8,Indian Reserve,-122.1679426128,49.7498117064,Douglas 8,Indian Reserve-Réserve indienne,59090450,1133,contains,0.0,5909842,Douglas 8,Indian reserve,66,nearest-name,72.4,yes,,,,,,,66,csd,"2021 Census, census subdivision",medium,csd,5909842,0,,,FALSE,TRUE,indigenous,"the point lies 72 m outside the same-named census subdivision, inside Fraser Valley C; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Douglas 8 itself"
65187,Douglas Lake 3,Indian Reserve,-120.2512248776,50.1665010801,Douglas Lake 3,Indian Reserve-Réserve indienne,59331548,188,contains,0.0,5933802,Douglas Lake 3,Indian reserve,188,contains,0.0,yes,,,,,,,188,csd,"2021 Census, census subdivision",high,csd,5933802,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Douglas Lake 3 itself"
64588,Franks 10,Indian Reserve,-122.3011111114,49.8897222184,Franks 10,Indian Reserve-Réserve indienne,59090458,0,contains,0.0,5909048,Fraser Valley C,Regional district electoral area,1133,contains,0.0,no,,,,,,,0,da,"2021 Census, dissemination area",high,da,59090458,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65562,Hamilton Creek 7,Indian Reserve,-120.5345649151,50.0664975487,Hamilton Creek 7,Indian Reserve-Réserve indienne,59331547,0,contains,0.0,5933008,Thompson-Nicola M (Beautiful Nicola Valley - North),Regional district electoral area,1637,contains,0.0,no,,,,,,,0,da,"2021 Census, dissemination area",high,da,59331547,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
7698,Harrison Hot Springs,Village,-121.7844444443,49.2988888843,Harrison Hot Springs,Village (1),59090614,553,contains,0.0,5909027,Harrison Hot Springs,Village,1905,contains,0.0,yes,Harrison Hot Springs,Village,1975,2021,2148,2025,1975,municipal,"BC Stats population estimate, July 1 2021",high,csd,5909027,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Harrison Hot Springs itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,905)"
65017,Holachten 8,Indian Reserve,-122.0249999997,49.2083333287,Holachten 8,Indian Reserve-Réserve indienne,59090525,330,contains,0.0,5909879,Holachten 8,Indian reserve,330,contains,0.0,yes,,,,,,,330,csd,"2021 Census, census subdivision",high,csd,5909879,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Holachten 8 itself"
17540,Hope,District Municipality,-121.4413888893,49.3799999959,Hope,District Municipality (1),59090645,422,contains,0.0,5909009,Hope,District municipality,6686,contains,0.0,yes,Hope,District municipality,6911,2021,7183,2025,6911,municipal,"BC Stats population estimate, July 1 2021",high,csd,5909009,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Hope itself, as estimated by BC Stats for 2021 (the 2021 census counted 6,686)"
65637,Inkahtsaph 6,Indian Reserve,-121.5012611744,49.9998201617,Inkahtsaph 6,Indian Reserve-Réserve indienne,59090810,495,contains,0.0,5909805,Inkahtsaph 6,Indian reserve,0,nearest-name,54.8,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5909805,0,,,FALSE,TRUE,indigenous,"the point lies 55 m outside the same-named census subdivision, inside Fraser Valley A; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Inkahtsaph 6 itself"
65566,Joeyaska 2,Indian Reserve,-120.7512394957,50.099828751,Joeyaska 2,Indian Reserve-Réserve indienne,59331550,649,contains,0.0,5933805,Joeyaska 2,Indian reserve,58,nearest-name,109.2,yes,,,,,,,58,csd,"2021 Census, census subdivision",medium,csd,5933805,0,,,FALSE,TRUE,indigenous,"the point lies 109 m outside the same-named census subdivision, inside Merritt; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Joeyaska 2 itself"
65580,Kahmoose 4,Indian Reserve,-121.4845931,49.9664868458,Kahmoose 4,Indian Reserve-Réserve indienne,59090810,495,contains,0.0,5909819,Kahmoose 4,Indian reserve,5,nearest-name,184.7,yes,,,,,,,5,csd,"2021 Census, census subdivision",medium,csd,5909819,0,,,FALSE,TRUE,indigenous,"the point lies 185 m outside the same-named census subdivision, inside Fraser Valley A; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Kahmoose 4 itself"
3006,Kamloops,City,-120.3394444447,50.6758333294,Kamloops,City,59330114,1284,contains,0.0,5933042,Kamloops,City,97902,contains,0.0,yes,Kamloops,City,102271,2021,108793,2025,102271,municipal,"BC Stats population estimate, July 1 2021",high,csd,5933042,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Kamloops itself, as estimated by BC Stats for 2021 (the 2021 census counted 97,902)"
65527,Kamloops 1,Indian Reserve,-120.2666666667,50.7374999966,Kamloops 1,Indian Reserve-Réserve indienne,59331661,494,contains,0.0,5933880,Kamloops 1,Indian reserve,3915,contains,0.0,yes,,,,,,,3915,csd,"2021 Census, census subdivision",high,csd,5933880,0,,,FALSE,TRUE,indigenous + population>1000,"the geoname names its containing census subdivision, so this is the population of Kamloops 1 itself"
65523,Kamloops 5,Indian Reserve,-120.0845704704,50.8498403791,Kamloops 5,Indian Reserve-Réserve indienne,59331650,623,contains,0.0,5933044,Thompson-Nicola P (Rivers and the Peaks),Regional district electoral area,4098,contains,0.0,no,,,,,,,623,da,"2021 Census, dissemination area",high,da,59331650,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
3769,Kent,District Municipality,-121.7625000004,49.2380555511,Kent,District Municipality (1),59090607,778,contains,0.0,5909032,Kent,District municipality,6300,contains,0.0,yes,Kent,District municipality,6540,2021,7093,2025,6540,municipal,"BC Stats population estimate, July 1 2021",high,csd,5909032,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Kent itself, as estimated by BC Stats for 2021 (the 2021 census counted 6,300)"
65634,Kopchitchin 2,Indian Reserve,-121.4512565258,49.8831534742,Kopchitchin 2,Indian Reserve-Réserve indienne,59090810,495,contains,0.0,5909806,Kopchitchin 2,Indian reserve,41,nearest-name,429.6,yes,,,,,,,41,csd,"2021 Census, census subdivision",medium,csd,5909806,0,,,FALSE,TRUE,indigenous,"the point lies 430 m outside the same-named census subdivision, inside Fraser Valley A; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Kopchitchin 2 itself"
65022,Kwawkwawapilt 6,Indian Reserve,-121.9845884613,49.1664781786,Kwawkwawapilt 6,Indian Reserve-Réserve indienne,59090872,295,contains,0.0,5909821,Kwawkwawapilt 6,Indian reserve,295,contains,0.0,yes,,,,,,,295,csd,"2021 Census, census subdivision",high,csd,5909821,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Kwawkwawapilt 6 itself"
65014,Lakahahmen 11,Indian Reserve,-122.0763888892,49.1847222183,Lakahahmen 11,Indian Reserve-Réserve indienne,59090980,170,contains,0.0,5909880,Lakahahmen 11,Indian reserve,170,contains,0.0,yes,,,,,,,170,csd,"2021 Census, census subdivision",high,csd,5909880,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Lakahahmen 11 itself"
7363,Lake Errock,Community,-122.0113760002,49.2201519967,Lake Errock,Community,59090450,1133,contains,0.0,5909048,Fraser Valley C,Regional district electoral area,1133,contains,0.0,no,,,,,,,1133,da,"2021 Census, dissemination area",high,da,59090450,17,,,FALSE,TRUE,population>1000,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64558,Langley 2,Indian Reserve,-122.4179358194,49.1831401623,Langley 2,Indian Reserve-Réserve indienne,59090969,332,contains,0.0,5909856,Langley 2,Indian reserve,332,contains,0.0,yes,,,,,,,332,csd,"2021 Census, census subdivision",high,csd,5909856,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Langley 2 itself"
10121,Logan Lake,District Municipality,-120.8133333333,50.4944444401,Logan Lake,District Municipality (1),59331489,556,contains,0.0,5933035,Logan Lake,District municipality,2255,contains,0.0,yes,Logan Lake,District municipality,2325,2021,2337,2025,2325,municipal,"BC Stats population estimate, July 1 2021",high,csd,5933035,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Logan Lake itself, as estimated by BC Stats for 2021 (the 2021 census counted 2,255)"
65672,Louis Creek 4,Indian Reserve,-120.1179124753,51.1331753737,Louis Creek 4,Indian Reserve-Réserve indienne,59331728,755,contains,0.0,5933888,Louis Creek 4,Indian reserve,15,nearest-name,462.4,yes,,,,,,,15,csd,"2021 Census, census subdivision",medium,csd,5933888,0,,,FALSE,TRUE,indigenous,"the point lies 462 m outside the same-named census subdivision, inside Thompson-Nicola O (Lower North Thompson); the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Louis Creek 4 itself"
64624,Lukseetsissum 9,Indian Reserve,-121.6179148464,49.3498161113,Lukseetsissum 9,Indian Reserve-Réserve indienne,59090603,408,contains,0.0,5909810,Lukseetsissum 9,Indian reserve,52,nearest-name,10.5,yes,,,,,,,52,csd,"2021 Census, census subdivision",medium,csd,5909810,0,,,FALSE,TRUE,indigenous,"the point lies 10 m outside the same-named census subdivision, inside Kent; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Lukseetsissum 9 itself"
64411,Matsqui Main 2,Indian Reserve,-122.3512653662,49.1164740203,Matsqui Main 2,Indian Reserve-Réserve indienne,59090740,508,contains,0.0,5909878,Matsqui Main 2,Indian reserve,119,nearest-name,246.9,yes,,,,,,,119,csd,"2021 Census, census subdivision",medium,csd,5909878,0,,,FALSE,TRUE,indigenous,"the point lies 247 m outside the same-named census subdivision, inside Mission; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Matsqui Main 2 itself"
30269,Merritt,City,-120.788333334,50.1124999965,Merritt,City,59331558,403,contains,0.0,5933006,Merritt,City,7051,contains,0.0,yes,Merritt,City,7330,2021,7190,2025,7330,municipal,"BC Stats population estimate, July 1 2021",high,csd,5933006,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Merritt itself, as estimated by BC Stats for 2021 (the 2021 census counted 7,051)"
38229,Mission,District Municipality,-122.283888889,49.1591666625,Mission,District Municipality (1),59090513,923,contains,0.0,5909056,Mission,District municipality,41519,contains,0.0,yes,Mission,District municipality,43340,2021,47280,2025,43340,municipal,"BC Stats population estimate, July 1 2021",high,csd,5909056,1,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Mission itself, as estimated by BC Stats for 2021 (the 2021 census counted 41,519)"
65674,Nekalliston 2,Indian Reserve,-120.2012563043,51.4165099868,Nekalliston 2,Indian Reserve-Réserve indienne,59331690,379,contains,0.0,5933886,Nekalliston 2,Indian reserve,0,nearest-name,536.1,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5933886,0,,,FALSE,TRUE,indigenous,"the point lies 536 m outside the same-named census subdivision, inside Thompson-Nicola O (Lower North Thompson); the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Nekalliston 2 itself"
66043,Neskonlith 1,Indian Reserve,-119.7458333328,50.781944441,Neskonlith 1,Indian Reserve-Réserve indienne,59331666,109,contains,0.0,5933898,Neskonlith,Indian reserve,279,contains,0.0,no,,,,,,,109,da,"2021 Census, dissemination area",high,da,59331666,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
66044,Neskonlith 2,Indian Reserve,-119.7319444442,50.7569444402,Neskonlith 2,Indian Reserve-Réserve indienne,59331667,170,contains,0.0,5933898,Neskonlith,Indian reserve,279,contains,0.0,no,,,,,,,170,da,"2021 Census, dissemination area",high,da,59331667,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65189,Nicola Lake 1,Indian Reserve,-120.4512327114,50.216499239,Nicola Lake 1,Indian Reserve-Réserve indienne,59331549,148,contains,0.0,5933806,Nicola Lake 1,Indian reserve,148,contains,0.0,yes,,,,,,,148,csd,"2021 Census, census subdivision",high,csd,5933806,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Nicola Lake 1 itself"
65565,Nicola Mameet 1,Indian Reserve,-120.8345772667,50.1664948805,Nicola Mameet 1,Indian Reserve-Réserve indienne,59331570,513,contains,0.0,5933807,Nicola Mameet 1,Indian reserve,513,contains,0.0,yes,,,,,,,513,csd,"2021 Census, census subdivision",high,csd,5933807,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Nicola Mameet 1 itself"
65676,Nooaitch 10,Indian Reserve,-121.0845862665,50.1998257072,Nooaitch 10,Indian Reserve-Réserve indienne,59331662,340,contains,0.0,5933808,Nooaitch 10,Indian reserve,170,nearest-name,304.4,yes,,,,,,,170,csd,"2021 Census, census subdivision",medium,csd,5933808,0,,,FALSE,TRUE,indigenous,"the point lies 304 m outside the same-named census subdivision, inside Thompson-Nicola N (Beautiful Nicola Valley - South); the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Nooaitch 10 itself"
65675,North Thompson 1,Indian Reserve,-120.1679182098,51.28317597,North Thompson 1,Indian Reserve-Réserve indienne,59331687,389,contains,0.0,5933887,North Thompson 1,Indian reserve,181,nearest-name,307.7,yes,,,,,,,181,csd,"2021 Census, census subdivision",medium,csd,5933887,0,,,FALSE,TRUE,indigenous,"the point lies 308 m outside the same-named census subdivision, inside Thompson-Nicola O (Lower North Thompson); the same-named one was taken; the geoname names its containing census subdivision, so this is the population of North Thompson 1 itself"
64420,Ohamil 1,Indian Reserve,-121.6012472299,49.3331495641,Ohamil 1,Indian Reserve-Réserve indienne,59090804,397,contains,0.0,5909807,Ohamil 1,Indian reserve,150,nearest-name,42.2,yes,,,,,,,150,csd,"2021 Census, census subdivision",medium,csd,5909807,0,,,FALSE,TRUE,indigenous,"the point lies 42 m outside the same-named census subdivision, inside Fraser Valley B; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Ohamil 1 itself"
